portfolio,date,mv,returns
uKEquity,03/07/2015,1375390.56,0.007558432
uKEquity,04/07/2015,1377918.791,0.001838191
uKEquity,05/07/2015,1387918.4,0.007257039
uKEquity,06/07/2015,1396724.34,0.00634471
uKEquity,07/07/2015,1399337.189,0.001870698
uKEquity,08/07/2015,1403984.629,0.003321172
uKEquity,09/07/2015,1416653.44,0.009023468
uKEquity,10/07/2015,1421165.051,0.003184696
uKEquity,11/07/2015,1425108.53,0.002774822
uKEquity,12/07/2015,1436612.71,0.008072494
uKEquity,13/07/2015,1445177.69,0.005961927
uKEquity,14/07/2015,1452199.55,0.004858821
uKEquity,15/07/2015,1466961.68,0.010165359
uKEquity,16/07/2015,1474106.449,0.004870454
uKEquity,17/07/2015,1476731.48,0.00178076
uKEquity,18/07/2015,1478691.82,0.001327486
uKEquity,19/07/2015,1482270.25,0.002419997
uKEquity,20/07/2015,1484774.83,0.001689692
uKEquity,21/07/2015,1497534.721,0.008593822
uKEquity,22/07/2015,1508773.98,0.007505175
uKEquity,23/07/2015,1515737.31,0.004615224
uKEquity,24/07/2015,1515640.454,-6.39E-05
uKEquity,25/07/2015,1516169.889,0.000349304
uKEquity,26/07/2015,1513382.8,-0.001838244
uKEquity,27/07/2015,1506749.471,-0.004383114
uKEquity,28/07/2015,1503908.599,-0.00188543
uKEquity,29/07/2015,1505789.699,0.001250807
uKEquity,30/07/2015,1502064.659,-0.002473812
uKEquity,31/07/2015,1492502.79,-0.006365818
uKEquity,01/08/2015,1488931.129,-0.002393068
uKEquity,02/08/2015,1487632.81,-0.000871981
uKEquity,03/08/2015,1490662.461,0.002036558
uKEquity,04/08/2015,1496198.101,0.003713544
uKEquity,05/08/2015,1511030.459,0.009913366
uKEquity,06/08/2015,1529473.471,0.012205585
uKEquity,07/08/2015,1546150.52,0.010903785
uKEquity,08/08/2015,1561574.87,0.009975969
uKEquity,09/08/2015,1582697.641,0.013526582
uKEquity,10/08/2015,1598762.45,0.010150271
uKEquity,11/08/2015,1606490.65,0.004833864
uKEquity,12/08/2015,1614085.73,0.004727746
uKEquity,13/08/2015,1622333.35,0.005109778
uKEquity,14/08/2015,1618765.279,-0.002199345
uKEquity,15/08/2015,1612190.641,-0.004061515
uKEquity,16/08/2015,1614366.199,0.001349443
uKEquity,17/08/2015,1617699.28,0.002064637
uKEquity,18/08/2015,1621066.959,0.002081771
uKEquity,19/08/2015,1626265.231,0.003206697
uKEquity,20/08/2015,1638293.06,0.007395983
uKEquity,21/08/2015,1643842.06,0.003387062
uKEquity,22/08/2015,1647287.55,0.002095998
uKEquity,23/08/2015,1649477.26,0.001329282
uKEquity,24/08/2015,1652693.5,0.001949854
uKEquity,25/08/2015,1645107.22,-0.004590252
uKEquity,26/08/2015,1639476.809,-0.003422519
uKEquity,27/08/2015,1643007.781,0.002153718
uKEquity,28/08/2015,1638172.779,-0.002942774
uKEquity,29/08/2015,1638083.991,-5.42E-05
uKEquity,30/08/2015,1639071.589,0.000602893
uKEquity,31/08/2015,1640133.771,0.000648038
uKEquity,01/09/2015,1631559.61,-0.00522772
uKEquity,02/09/2015,1624634.259,-0.00424462
uKEquity,03/09/2015,1611144.819,-0.008303063
uKEquity,04/09/2015,1598708.4,-0.007718996
uKEquity,05/09/2015,1579757.44,-0.011853919
uKEquity,06/09/2015,1559715.73,-0.012686574
uKEquity,07/09/2015,1538226.63,-0.013777575
uKEquity,08/09/2015,1525865.89,-0.008035708
uKEquity,09/09/2015,1520574.99,-0.003467474
uKEquity,10/09/2015,1514883.13,-0.003743229
uKEquity,11/09/2015,1514385.7,-0.000328362
uKEquity,12/09/2015,1519191.95,0.003173729
uKEquity,13/09/2015,1520498.85,0.00086026
uKEquity,14/09/2015,1514832.259,-0.003726797
uKEquity,15/09/2015,1509123.53,-0.003768556
uKEquity,16/09/2015,1497314.819,-0.00782488
uKEquity,17/09/2015,1479567.841,-0.011852537
uKEquity,18/09/2015,1466528.2,-0.008813141
uKEquity,19/09/2015,1453846.37,-0.008647519
uKEquity,20/09/2015,1444444.2,-0.0064671
uKEquity,21/09/2015,1441824.79,-0.001813438
uKEquity,22/09/2015,1446162.98,0.003008819
uKEquity,23/09/2015,1445261.331,-0.000623477
uKEquity,24/09/2015,1453238.779,0.005519728
uKEquity,25/09/2015,1460422.61,0.004943324
uKEquity,26/09/2015,1470195.099,0.006691549
uKEquity,27/09/2015,1475754.119,0.003781144
uKEquity,28/09/2015,1480924.55,0.003503585
uKEquity,29/09/2015,1480471.67,-0.000305809
uKEquity,30/09/2015,1485260.681,0.003234787
uKEquity,01/10/2015,1487484.599,0.001497326
uKEquity,02/10/2015,1489391.119,0.001281707
uKEquity,03/10/2015,1493323.08,0.002639978
uKEquity,04/10/2015,1502525.919,0.006162658
uKEquity,05/10/2015,1514982.97,0.008290739
uKEquity,06/10/2015,1529463.561,0.009558253
uKEquity,07/10/2015,1548384.051,0.012370671
uKEquity,08/10/2015,1565347.56,0.010955622
uKEquity,09/10/2015,1581035.21,0.010021832
uKEquity,10/10/2015,1593512.83,0.007892057
uKEquity,11/10/2015,1601510.84,0.005019106
uKEquity,12/10/2015,1610754.471,0.005771819
uKEquity,13/10/2015,1622151.089,0.00707533
uKEquity,14/10/2015,1628651.03,0.004006988
uKEquity,15/10/2015,1635731.941,0.004347715
uKEquity,16/10/2015,1640418.49,0.002865109
uKEquity,17/10/2015,1647368.261,0.004236584
uKEquity,18/10/2015,1656832.531,0.005745085
uKEquity,19/10/2015,1668525.92,0.007057678
uKEquity,20/10/2015,1671021.85,0.001495889
uKEquity,21/10/2015,1672831.73,0.001083098
uKEquity,22/10/2015,1671989.371,-0.000503553
uKEquity,23/10/2015,1660783.259,-0.006702262
uKEquity,24/10/2015,1652304.721,-0.005105145
uKEquity,25/10/2015,1653881.07,0.000954031
uKEquity,26/10/2015,1663988.991,0.006111637
uKEquity,27/10/2015,1677117.281,0.00788965
uKEquity,28/10/2015,1691797.321,0.008753139
uKEquity,29/10/2015,1698861.959,0.004175819
uKEquity,30/10/2015,1705552.09,0.003938007
uKEquity,31/10/2015,1705860.28,0.000180698
uKEquity,01/11/2015,1706031.82,0.000100559
uKEquity,02/11/2015,1707061.211,0.000603383
uKEquity,03/11/2015,1709216.4,0.001262515
uKEquity,04/11/2015,1708361.899,-0.000499937
uKEquity,05/11/2015,1705242.03,-0.001826235
uKEquity,06/11/2015,1691864.751,-0.007844798
uKEquity,07/11/2015,1679305.111,-0.007423548
uKEquity,08/11/2015,1672262.62,-0.004193693
uKEquity,09/11/2015,1659287.87,-0.007758799
uKEquity,10/11/2015,1654912.18,-0.002637089
uKEquity,11/11/2015,1648862.67,-0.003655487
uKEquity,12/11/2015,1641883.73,-0.004232578
uKEquity,13/11/2015,1626620.26,-0.009296316
uKEquity,14/11/2015,1619474.12,-0.004393244
uKEquity,15/11/2015,1607967.829,-0.007104955
uKEquity,16/11/2015,1599156.35,-0.005479886
uKEquity,17/11/2015,1588938.569,-0.006389482
uKEquity,18/11/2015,1586851.881,-0.00131326
uKEquity,19/11/2015,1580722.2,-0.003862793
uKEquity,20/11/2015,1573259.95,-0.004720785
uKEquity,21/11/2015,1570973.8,-0.001453129
uKEquity,22/11/2015,1576475.781,0.003502274
uKEquity,23/11/2015,1576065.42,-0.000260302
uKEquity,24/11/2015,1578075.089,0.001275118
uKEquity,25/11/2015,1579093.969,0.000645647
uKEquity,26/11/2015,1573292.59,-0.003673866
uKEquity,27/11/2015,1571135.43,-0.001371112
uKEquity,28/11/2015,1578473.021,0.004670247
uKEquity,29/11/2015,1582633.981,0.002636067
uKEquity,30/11/2015,1582744.29,6.97E-05
uKEquity,01/12/2015,1585538.31,0.001765301
uKEquity,02/12/2015,1586410.77,0.000550261
uKEquity,03/12/2015,1587078.52,0.000420919
uKEquity,04/12/2015,1584946.19,-0.001343557
uKEquity,05/12/2015,1582659.55,-0.001442724
uKEquity,06/12/2015,1577437.949,-0.003299257
uKEquity,07/12/2015,1571282.3,-0.003902309
uKEquity,08/12/2015,1559800.87,-0.007307045
uKEquity,09/12/2015,1557735.829,-0.001323913
uKEquity,10/12/2015,1557907.729,0.000110352
uKEquity,11/12/2015,1565042.79,0.004579899
uKEquity,12/12/2015,1570069.419,0.003211816
uKEquity,13/12/2015,1568302.96,-0.001125084
uKEquity,14/12/2015,1556317.35,-0.007642407
uKEquity,15/12/2015,1544862.23,-0.007360401
uKEquity,16/12/2015,1528457.869,-0.010618656
uKEquity,17/12/2015,1510794.549,-0.011556302
uKEquity,18/12/2015,1496819.69,-0.009250007
uKEquity,19/12/2015,1488137.04,-0.005800732
uKEquity,20/12/2015,1484061.021,-0.002739008
uKEquity,21/12/2015,1482402.14,-0.001117798
uKEquity,22/12/2015,1480351.589,-0.001383262
uKEquity,23/12/2015,1475024.82,-0.003598314
uKEquity,24/12/2015,1464451.481,-0.007168245
uKEquity,25/12/2015,1453675.04,-0.007358687
uKEquity,26/12/2015,1447760.629,-0.004068592
uKEquity,27/12/2015,1440759.239,-0.004836014
uKEquity,28/12/2015,1443113.951,0.001634354
uKEquity,29/12/2015,1448976.45,0.004062396
uKEquity,30/12/2015,1451376.84,0.001656611
uKEquity,31/12/2015,1450562.2,-0.000561288
uKEquity,01/01/2016,1448874.13,-0.001163735
uKEquity,02/01/2016,1440773.46,-0.00559101
uKEquity,03/01/2016,1432876.48,-0.00548107
uKEquity,04/01/2016,1425528.97,-0.005127804
uKEquity,05/01/2016,1419172.77,-0.004458836
uKEquity,06/01/2016,1415195.72,-0.002802372
uKEquity,07/01/2016,1415700.82,0.000356912
uKEquity,08/01/2016,1418556.3,0.002017008
uKEquity,09/01/2016,1417784.38,-0.000544159
uKEquity,10/01/2016,1409733.43,-0.005678543
uKEquity,11/01/2016,1401067.56,-0.006147169
uKEquity,12/01/2016,1394476.68,-0.004704184
uKEquity,13/01/2016,1385558.341,-0.006395474
uKEquity,14/01/2016,1378106.369,-0.005378316
uKEquity,15/01/2016,1378018.998,-6.34E-05
uKEquity,16/01/2016,1377147.45,-0.000632444
uKEquity,17/01/2016,1374407.14,-0.001989845
uKEquity,18/01/2016,1376424.47,0.001467782
uKEquity,19/01/2016,1384191.67,0.005643027
uKEquity,20/01/2016,1385363.95,0.000846906
uKEquity,21/01/2016,1388646.43,0.002369399
uKEquity,22/01/2016,1394598.351,0.004286131
uKEquity,23/01/2016,1402476,0.005648687
uKEquity,24/01/2016,1407564.75,0.003628404
uKEquity,25/01/2016,1421535.751,0.009925654
uKEquity,26/01/2016,1430018.02,0.005966976
uKEquity,27/01/2016,1432871.12,0.00199515
uKEquity,28/01/2016,1433398.379,0.000367974
uKEquity,29/01/2016,1429718.069,-0.002567542
uKEquity,30/01/2016,1425847.43,-0.002707275
uKEquity,31/01/2016,1431592.7,0.004029372
uKEquity,01/02/2016,1440829.01,0.006451772
uKEquity,02/02/2016,1446638.51,0.004032054
uKEquity,03/02/2016,1455240.34,0.005946081
uKEquity,04/02/2016,1456210.31,0.000666536
uKEquity,05/02/2016,1451181.63,-0.003453265
uKEquity,06/02/2016,1447955.54,-0.002223078
uKEquity,07/02/2016,1440117.639,-0.005413081
uKEquity,08/02/2016,1430009.31,-0.0070191
uKEquity,09/02/2016,1419254.51,-0.00752079
uKEquity,10/02/2016,1408595.44,-0.00751033
uKEquity,11/02/2016,1395219.17,-0.009496176
uKEquity,12/02/2016,1384798.85,-0.00746859
uKEquity,13/02/2016,1375302.55,-0.00685753
uKEquity,14/02/2016,1371756.971,-0.002578036
uKEquity,15/02/2016,1373521.86,0.001286591
uKEquity,16/02/2016,1371927.529,-0.001160761
uKEquity,17/02/2016,1377361.29,0.003960676
uKEquity,18/02/2016,1387279.68,0.007201008
uKEquity,19/02/2016,1394739.541,0.00537733
uKEquity,20/02/2016,1401101.439,0.004561353
uKEquity,21/02/2016,1405105.03,0.002857459
uKEquity,22/02/2016,1408377.77,0.002329178
uKEquity,23/02/2016,1415985.11,0.005401491
uKEquity,24/02/2016,1426937.06,0.007734509
uKEquity,25/02/2016,1430939.42,0.002804861
uKEquity,26/02/2016,1443838.07,0.009014113
uKEquity,27/02/2016,1449751.83,0.004095861
uKEquity,28/02/2016,1453878.03,0.002846142
uKEquity,29/02/2016,1449601.73,-0.002941306
uKEquity,01/03/2016,1451395.58,0.001237478
uKEquity,02/03/2016,1452720.841,0.000913094
uKEquity,03/03/2016,1456144.88,0.002356984
uKEquity,04/03/2016,1455577.08,-0.000389934
uKEquity,05/03/2016,1463756.94,0.005619668
uKEquity,06/03/2016,1466632.329,0.00196439
uKEquity,07/03/2016,1466341.91,-0.000198018
uKEquity,08/03/2016,1471553.53,0.003554164
uKEquity,09/03/2016,1472321.02,0.000521551
uKEquity,10/03/2016,1474809.43,0.001690127
uKEquity,11/03/2016,1476331.51,0.001032052
uKEquity,12/03/2016,1476887.801,0.000376806
uKEquity,13/03/2016,1477646.931,0.000514007
uKEquity,14/03/2016,1486378.889,0.005909368
uKEquity,15/03/2016,1493905.41,0.005063662
uKEquity,16/03/2016,1500432.35,0.004369045
uKEquity,17/03/2016,1501541.6,0.000739287
uKEquity,18/03/2016,1495292.87,-0.004161543
uKEquity,19/03/2016,1481397.33,-0.009292855
uKEquity,20/03/2016,1468347.619,-0.008809055
uKEquity,21/03/2016,1463690.49,-0.003171681
uKEquity,22/03/2016,1462048.08,-0.001122102
uKEquity,23/03/2016,1457503.4,-0.003108434
uKEquity,24/03/2016,1453872.4,-0.002491246
uKEquity,25/03/2016,1447787.109,-0.004185574
uKEquity,26/03/2016,1439381.86,-0.005805584
uKEquity,27/03/2016,1431850.751,-0.005232183
uKEquity,28/03/2016,1426506.719,-0.003732254
uKEquity,29/03/2016,1429542.56,0.002128164
uKEquity,30/03/2016,1435449.94,0.004132357
uKEquity,31/03/2016,1441080.87,0.003922763
uKEquity,01/04/2016,1444825.4,0.002598418
uKEquity,02/04/2016,1446028.18,0.000832474
uKEquity,03/04/2016,1447604.65,0.001090207
uKEquity,04/04/2016,1448155.98,0.000380857
uKEquity,05/04/2016,1446140.549,-0.001391722
uKEquity,06/04/2016,1442128.049,-0.002774627
uKEquity,07/04/2016,1442344.379,0.000150007
uKEquity,08/04/2016,1438324.139,-0.002787296
uKEquity,09/04/2016,1425166.359,-0.009147994
uKEquity,10/04/2016,1412825.019,-0.008659579
uKEquity,11/04/2016,1400796.32,-0.008513935
uKEquity,12/04/2016,1385299.649,-0.011062758
uKEquity,13/04/2016,1366115.07,-0.013848686
uKEquity,14/04/2016,1355716.53,-0.00761176
uKEquity,15/04/2016,1350443.969,-0.003889132
uKEquity,16/04/2016,1346715.94,-0.002760596
uKEquity,17/04/2016,1347214.45,0.000370167
uKEquity,18/04/2016,1348417.56,0.000893035
uKEquity,19/04/2016,1348834.05,0.000308873
uKEquity,20/04/2016,1346534.069,-0.001705162
uKEquity,21/04/2016,1351337.04,0.003566913
uKEquity,22/04/2016,1355267,0.002908201
uKEquity,23/04/2016,1363827.78,0.006316674
uKEquity,24/04/2016,1367524.34,0.00271043
uKEquity,25/04/2016,1375326.62,0.005705405
uKEquity,26/04/2016,1374298.301,-0.000747691
uKEquity,27/04/2016,1372283.309,-0.001466196
uKEquity,28/04/2016,1369611.82,-0.001946748
uKEquity,29/04/2016,1363826.94,-0.004223737
uKEquity,30/04/2016,1348833.64,-0.01099355
uKEquity,01/05/2016,1334902.67,-0.01032816
uKEquity,02/05/2016,1327452.65,-0.005580946
uKEquity,03/05/2016,1316573.99,-0.00819514
uKEquity,04/05/2016,1313394.499,-0.002414973
uKEquity,05/05/2016,1310556.17,-0.002161064
uKEquity,06/05/2016,1308056.2,-0.001907564
uKEquity,07/05/2016,1306602.76,-0.001111145
uKEquity,08/05/2016,1306666.522,4.88E-05
uKEquity,09/05/2016,1308929.669,0.00173201
uKEquity,10/05/2016,1315097.12,0.004711827
uKEquity,11/05/2016,1321821.43,0.005113166
uKEquity,12/05/2016,1328450.61,0.005015186
uKEquity,13/05/2016,1337298.951,0.006660647
uKEquity,14/05/2016,1344226.41,0.005180188
uKEquity,15/05/2016,1355502.85,0.008388795
uKEquity,16/05/2016,1375133.57,0.014482242
uKEquity,17/05/2016,1389855.399,0.010705745
uKEquity,18/05/2016,1406470.791,0.011954762
uKEquity,19/05/2016,1425676.58,0.013655307
uKEquity,20/05/2016,1444423.739,0.013149658
uKEquity,21/05/2016,1455253.67,0.007497751
uKEquity,22/05/2016,1461035.48,0.00397306
uKEquity,23/05/2016,1460910.269,-8.57E-05
uKEquity,24/05/2016,1450917.74,-0.006839927
uKEquity,25/05/2016,1436073.89,-0.010230663
uKEquity,26/05/2016,1429619.66,-0.004494358
uKEquity,27/05/2016,1430527.76,0.000635204
uKEquity,28/05/2016,1431367.199,0.000586804
uKEquity,29/05/2016,1430724.591,-0.000448948
uKEquity,30/05/2016,1432709.77,0.001387535
uKEquity,31/05/2016,1427587.719,-0.003575079
uKEquity,01/06/2016,1423977.78,-0.002528699
uKEquity,02/06/2016,1423366.15,-0.000429522
uKEquity,03/06/2016,1427958.701,0.003226542
uKEquity,04/06/2016,1433992.31,0.004225339
uKEquity,05/06/2016,1440222.979,0.004344981
uKEquity,06/06/2016,1440840.741,0.000428934
uKEquity,07/06/2016,1440534.22,-0.000212737
uKEquity,08/06/2016,1437380.52,-0.002189257
uKEquity,09/06/2016,1431855.62,-0.003843728
uKEquity,10/06/2016,1424517.18,-0.005125126
uKEquity,11/06/2016,1419638.7,-0.003424655
uKEquity,12/06/2016,1409660.06,-0.007029
uKEquity,13/06/2016,1400556.02,-0.006458323
uKEquity,14/06/2016,1387658.56,-0.009208814
uKEquity,15/06/2016,1374645.91,-0.009377415
uKEquity,16/06/2016,1365743.09,-0.006476446
uKEquity,17/06/2016,1363158.63,-0.001892347
uKEquity,18/06/2016,1363084.065,-5.47E-05
uKEquity,19/06/2016,1362806.039,-0.000203935
uKEquity,20/06/2016,1361837.46,-0.000710725
uKEquity,21/06/2016,1351271.55,-0.007758569
uKEquity,22/06/2016,1335972.16,-0.011322217
uKEquity,23/06/2016,1317821.73,-0.013585934
uKEquity,24/06/2016,1307763.529,-0.007632444
uKEquity,25/06/2016,1302696.36,-0.003874684
uKEquity,26/06/2016,1297545.331,-0.003954129
uKEquity,27/06/2016,1298209.04,0.000511512
uKEquity,28/06/2016,1304528.359,0.004867721
uKEquity,29/06/2016,1304960.67,0.000331392
uKEquity,30/06/2016,1299753.62,-0.003990197
uKEquity,01/07/2016,1304339.23,0.003528061
uKEquity,02/07/2016,1304378.882,3.04E-05
uKEquity,03/07/2016,1297477.949,-0.005290618
uKEquity,04/07/2016,1294759.5,-0.00209518
uKEquity,05/07/2016,1295427.36,0.000515818
uKEquity,06/07/2016,1290309.86,-0.003950434
uKEquity,07/07/2016,1282223.74,-0.006266805
uKEquity,08/07/2016,1281557.09,-0.000519917
uKEquity,09/07/2016,1277024.32,-0.003536924
uKEquity,10/07/2016,1272725.96,-0.003365919
uKEquity,11/07/2016,1271268.791,-0.00114492
uKEquity,12/07/2016,1275129.8,0.003037131
uKEquity,13/07/2016,1270772.66,-0.003417017
uKEquity,14/07/2016,1265671.15,-0.004014495
uKEquity,15/07/2016,1263288.959,-0.001882156
uKEquity,16/07/2016,1256763.12,-0.005165754
uKEquity,17/07/2016,1246292.9,-0.008331101
uKEquity,18/07/2016,1236676.66,-0.007715875
uKEquity,19/07/2016,1231363.19,-0.004296572
uKEquity,20/07/2016,1220733.34,-0.008632587
uKEquity,21/07/2016,1213769.93,-0.005704284
uKEquity,22/07/2016,1212646.65,-0.000925447
uKEquity,23/07/2016,1216709.35,0.003350275
uKEquity,24/07/2016,1215268.12,-0.001184531
uKEquity,25/07/2016,1213970.46,-0.001067797
uKEquity,26/07/2016,1207311.2,-0.005485521
uKEquity,27/07/2016,1201018.6,-0.005212078
uKEquity,28/07/2016,1193929.08,-0.005902923
uKEquity,29/07/2016,1189669.4,-0.003567783
uKEquity,30/07/2016,1186068.03,-0.003027202
uKEquity,31/07/2016,1188014.84,0.001641398
uKEquity,01/08/2016,1189623.23,0.001353847
uKEquity,02/08/2016,1189566.723,-4.75E-05
uKEquity,03/08/2016,1188424.75,-0.000960022
uKEquity,04/08/2016,1187051.72,-0.001155336
uKEquity,05/08/2016,1184314.82,-0.002305628
uKEquity,06/08/2016,1183424.96,-0.000751371
uKEquity,07/08/2016,1179743.33,-0.003110996
uKEquity,08/08/2016,1180975.04,0.001044049
uKEquity,09/08/2016,1182616.67,0.001390063
uKEquity,10/08/2016,1181776.61,-0.00071034
uKEquity,11/08/2016,1176622.72,-0.004361137
uKEquity,12/08/2016,1176388.59,-0.000198985
uKEquity,13/08/2016,1172534.49,-0.003276213
uKEquity,14/08/2016,1167660.02,-0.004157208
uKEquity,15/08/2016,1163783.63,-0.003319793
uKEquity,16/08/2016,1163801.552,1.54E-05
uKEquity,17/08/2016,1164016.8,0.00018498
uKEquity,18/08/2016,1162365.27,-0.00141882
uKEquity,19/08/2016,1166065.46,0.003183328
uKEquity,20/08/2016,1168544.13,0.00212567
uKEquity,21/08/2016,1170296.28,0.00149943
uKEquity,22/08/2016,1170812.1,0.00044076
uKEquity,23/08/2016,1174597.68,0.003233294
uKEquity,24/08/2016,1179028.03,0.003771802
uKEquity,25/08/2016,1184935.2,0.005010203
uKEquity,26/08/2016,1190829.95,0.004974745
uKEquity,27/08/2016,1192474.38,0.001380911
uKEquity,28/08/2016,1188818.77,-0.003065567
uKEquity,29/08/2016,1183118.48,-0.004794919
uKEquity,30/08/2016,1182248.66,-0.000735193
uKEquity,31/08/2016,1178681.65,-0.00301714
uKEquity,01/09/2016,1183582.551,0.004157951
uKEquity,02/09/2016,1193118.89,0.008057182
uKEquity,03/09/2016,1202162.86,0.007580108
uKEquity,04/09/2016,1207684.85,0.004593379
uKEquity,05/09/2016,1214793.05,0.005885807
uKEquity,06/09/2016,1217407.89,0.002152498
uKEquity,07/09/2016,1216496.96,-0.000748254
uKEquity,08/09/2016,1211805.949,-0.003856163
uKEquity,09/09/2016,1207905.67,-0.003218568
uKEquity,10/09/2016,1200748.16,-0.005925554
uKEquity,11/09/2016,1191161.94,-0.007983539
uKEquity,12/09/2016,1181431.51,-0.008168856
uKEquity,13/09/2016,1176351.47,-0.004299902
uKEquity,14/09/2016,1171880.35,-0.003800837
uKEquity,15/09/2016,1172678.13,0.000680769
uKEquity,16/09/2016,1178850.549,0.005263524
uKEquity,17/09/2016,1187595.79,0.007418447
uKEquity,18/09/2016,1190873.29,0.002759777
uKEquity,19/09/2016,1188161.19,-0.002277404
uKEquity,20/09/2016,1182555.249,-0.004718165
uKEquity,21/09/2016,1170591.66,-0.010116728
uKEquity,22/09/2016,1159167.37,-0.009759415
uKEquity,23/09/2016,1156527.6,-0.002277298
uKEquity,24/09/2016,1158937.389,0.002083642
uKEquity,25/09/2016,1160314.49,0.001188244
uKEquity,26/09/2016,1166004.42,0.004903783
uKEquity,27/09/2016,1173707.159,0.006606098
uKEquity,28/09/2016,1176410.87,0.002303564
uKEquity,29/09/2016,1178426.239,0.001713151
uKEquity,30/09/2016,1183918.77,0.004660903
uKEquity,01/10/2016,1187715.91,0.003207264
uKEquity,02/10/2016,1194071.67,0.005351246
uKEquity,03/10/2016,1199929.62,0.004905861
uKEquity,04/10/2016,1205693.23,0.00480329
uKEquity,05/10/2016,1203517.71,-0.001804373
uKEquity,06/10/2016,1205541.251,0.001681355
uKEquity,07/10/2016,1202100.08,-0.002854461
